id,httpsinhostname,subdomainlevel,numpercent,pctextresourceurls,querylength,insecureforms,embeddedbrandname,numhash,ipaddress,pathlevel,numnumericchars,pctnullselfredirecthyperlinks,numquerycomponents,tildesymbol,numdashinhostname,numunderscore,numampersand,fakelinkinstatusbar,atsymbol,extfavicon,domaininpaths,rightclickdisabled,randomstring,numdash,numdots,urllength,abnormalformaction,relativeformaction,hostnamelength,domaininsubdomains,numsensitivewords,frequentdomainnamemismatch,pathlength,nohttps,doubleslashinpath,extformaction,pctexthyperlinks,class_label,abnormalextformactionr,extmetascriptlinkrt,iframeorframe,imagesonlyinform,missingtitle,pctextnullselfredirecthyperlinksrt,pctextresourceurlsrt,popupwindow,subdomainlevelrt,submitinfotoemail,urllengthrt
5396,0.0,1.0,0.0,0.25,27.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,70.0,0.0,0.0,23.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.185185,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0
3883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,62.0,0.0,0.0,21.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,75.0,0.0,0.0,18.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4180,0.0,1.0,0.0,0.363636,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,34.0,0.0,0.0,14.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
3784,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,64.0,0.0,0.0,21.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4665,0.0,2.0,0.0,0.5,66.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,126.0,0.0,0.0,28.0,1.0,2.0,1.0,24.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0
4045,0.0,1.0,0.0,0.181818,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,54.0,0.0,0.0,16.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2567,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,59.0,0.0,0.0,21.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
6485,0.0,0.0,0.0,0.367089,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,124.0,0.0,0.0,17.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.189189,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
1191,0.0,0.0,0.0,0.785714,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,53.0,0.0,0.0,26.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
2600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,72.0,0.0,0.0,24.0,0.0,0.0,1.0,41.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
6167,0.0,1.0,0.0,0.333333,0.0,1.0,0.0,0.0,0.0,5.0,16.0,0.025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,2.0,111.0,0.0,0.0,13.0,0.0,0.0,0.0,91.0,1.0,0.0,0.0,0.230769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
6341,0.0,0.0,0.0,0.214286,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,61.0,0.0,0.0,10.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,0.255814,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
6982,0.0,1.0,0.0,0.037402,58.0,1.0,0.0,0.0,0.0,1.0,39.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,103.0,1.0,1.0,22.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.049412,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0
3172,0.0,1.0,0.0,0.0625,0.0,1.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,69.0,0.0,0.0,28.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1399,0.0,0.0,0.0,0.785714,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,0.0,0.0,23.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
3319,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2564,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,48.0,0.0,0.0,10.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,0.74359,1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
3278,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.011429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,52.0,0.0,1.0,17.0,0.0,0.0,1.0,28.0,1.0,0.0,1.0,0.982857,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
5507,0.0,0.0,0.0,0.493333,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.017937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,89.0,0.0,0.0,17.0,0.0,0.0,0.0,65.0,1.0,0.0,1.0,0.103139,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
2385,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.0,0.0,0.0,29.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.888889,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
5174,0.0,0.0,0.0,0.5,15.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,63.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.058824,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7757,0.0,0.0,0.0,0.461538,0.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,77.0,0.0,1.0,16.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.092784,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
7768,0.0,0.0,0.0,0.991379,0.0,1.0,0.0,0.0,0.0,5.0,8.0,0.010152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,81.0,0.0,1.0,18.0,0.0,0.0,0.0,56.0,1.0,0.0,1.0,0.238579,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
5499,0.0,1.0,0.0,0.5,80.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,135.0,0.0,0.0,32.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.175824,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
2981,0.0,1.0,0.0,0.090909,0.0,1.0,0.0,0.0,0.0,3.0,20.0,0.944444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,68.0,0.0,1.0,21.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.055556,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
4747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,56.0,0.0,1.0,43.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
6773,0.0,1.0,0.0,0.96,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.026786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,75.0,0.0,0.0,17.0,0.0,0.0,0.0,51.0,1.0,0.0,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
5626,0.0,0.0,0.0,0.974359,18.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,13.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.205298,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0
4658,0.0,0.0,0.0,0.153846,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,64.0,0.0,0.0,17.0,0.0,1.0,0.0,40.0,1.0,0.0,0.0,0.818182,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
7389,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,62.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.044496,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1897,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,1.0,12.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,61.0,0.0,1.0,43.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
6407,0.0,1.0,0.0,0.404255,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.006623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,91.0,0.0,1.0,23.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,0.039735,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0
618,0.0,1.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,3.0,51.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0,0.0,0.0,17.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
3128,0.0,1.0,0.0,0.785714,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,65.0,0.0,0.0,29.0,0.0,0.0,1.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
900,0.0,1.0,0.0,0.642857,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,38.0,0.0,1.0,14.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
6382,0.0,0.0,2.0,0.178082,155.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,190.0,1.0,1.0,19.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.070175,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
4219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,62.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4738,0.0,0.0,1.0,0.071429,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,63.0,0.0,0.0,18.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
5972,0.0,0.0,0.0,0.009709,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.402516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,72.0,0.0,0.0,27.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.188679,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3301,0.0,1.0,0.0,0.09375,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.018182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,87.0,0.0,0.0,29.0,0.0,0.0,0.0,51.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0
6228,0.0,0.0,0.0,0.416667,40.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,85.0,0.0,1.0,17.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0
3106,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,59.0,0.0,0.0,22.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
3248,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
5524,0.0,0.0,1.0,0.840909,98.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,143.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.076087,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0
4174,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,67.0,0.0,0.0,15.0,0.0,0.0,1.0,45.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
6945,0.0,0.0,0.0,0.736842,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.033898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,1.0,109.0,0.0,0.0,13.0,0.0,0.0,0.0,89.0,1.0,0.0,0.0,0.073446,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,-1.0
7713,0.0,0.0,0.0,0.043478,43.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.016667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5082,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.679245,0.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0
3963,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,44.0,0.0,0.0,20.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,0.923077,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
3615,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,0.0,0.0,32.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
1658,0.0,1.0,0.0,0.125,0.0,1.0,0.0,0.0,0.0,7.0,21.0,0.923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,93.0,0.0,1.0,22.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0
2901,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,56.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
3803,0.0,1.0,0.0,0.785714,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,59.0,0.0,0.0,20.0,0.0,0.0,1.0,32.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
260,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,58.0,0.0,0.0,13.0,0.0,0.0,1.0,38.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
1341,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,123.0,0.0,1.0,11.0,0.0,1.0,0.0,105.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
1005,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,73.0,0.0,0.0,13.0,0.0,0.0,1.0,53.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
3178,0.0,1.0,0.0,0.090909,0.0,1.0,0.0,0.0,0.0,3.0,23.0,0.944444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,68.0,0.0,1.0,21.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.055556,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
3368,0.0,1.0,0.0,0.08,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.00813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54.0,0.0,0.0,25.0,0.0,0.0,1.0,22.0,1.0,0.0,1.0,0.873984,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
172,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,84.0,0.0,0.0,25.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
2391,0.0,0.0,0.0,0.333333,136.0,1.0,0.0,0.0,0.0,7.0,27.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,223.0,0.0,0.0,26.0,0.0,2.0,0.0,53.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
884,0.0,0.0,0.0,0.076923,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.866667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,24.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.066667,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
6179,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,92.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.034091,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
