extformaction,extfavicon,atsymbol,domaininsubdomains,querylength,randomstring,hostnamelength,urllength,numpercent,subdomainlevel,pctnullselfredirecthyperlinks,fakelinkinstatusbar,relativeformaction,numdash,frequentdomainnamemismatch,pctexthyperlinks,numquerycomponents,numnumericchars,numunderscore,domaininpaths,pathlength,insecureforms,abnormalformaction,pctextresourceurls,numsensitivewords,tildesymbol,embeddedbrandname,httpsinhostname,doubleslashinpath,numhash,numampersand,id,class_label
0,0,0,0,0,1,8,42,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,4698,1
0,0,0,0,14,0,29,65,0,2,0,0,0,0,0,0,1,0,1,0,14,1,0,0,1,0,0,0,0,0,0,2820,1
0,0,0,0,0,0,19,50,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,1604,1
0,0,0,0,0,1,27,71,0,1,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,0,0,0,0,0,0,3540,1
0,0,0,0,16,0,13,59,0,0,0,0,0,0,0,0,1,0,2,1,22,1,0,0,0,0,0,0,0,0,0,8297,0
0,0,0,0,0,1,23,103,0,1,0,0,0,0,0,0,0,0,0,1,73,1,0,0,0,0,0,0,0,0,0,6081,0
0,0,0,0,0,1,23,121,0,1,0,0,0,0,0,0,0,0,0,1,91,1,0,0,0,0,0,0,0,0,0,7753,0
1,0,0,0,78,1,10,97,0,0,0,0,0,0,0,0,4,0,5,0,1,0,0,0,0,0,0,0,0,0,3,5294,0
0,0,0,0,0,1,22,82,0,1,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,3118,1
0,0,0,0,0,1,12,52,1,0,0,0,1,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,1823,1
0,0,0,0,0,1,11,45,0,1,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,9332,0
0,0,0,0,0,1,26,43,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,4243,1
0,0,0,0,70,0,13,92,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,7257,0
0,0,0,0,0,0,31,55,0,1,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,169,1
0,0,0,0,0,0,15,28,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3747,1
0,0,0,0,0,1,14,69,0,0,0,0,0,0,0,0,0,0,7,1,48,0,0,0,0,0,0,0,0,0,0,6181,0
0,1,0,0,0,0,30,102,0,1,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,4228,1
0,0,0,0,0,0,15,44,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,0,0,3865,1
0,1,0,0,0,1,12,71,0,0,0,0,1,0,0,0,0,0,0,1,52,1,0,0,0,0,0,0,0,0,0,7141,0
0,0,0,0,0,1,19,111,0,1,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,5857,0
0,0,0,0,0,0,28,46,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9260,0
0,0,0,0,0,1,20,128,0,1,0,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0,0,0,0,0,7234,0
0,0,0,0,0,1,16,58,0,0,0,0,1,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,8942,0
0,0,0,0,0,0,10,63,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,0,1,0,0,0,0,8126,0
1,0,0,0,0,1,16,61,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,0,0,0,0,0,0,6425,0
0,0,0,0,0,0,12,67,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,1,1,0,0,0,0,2037,1
1,1,0,0,0,0,19,40,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9011,0
0,0,0,0,0,0,16,36,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,4376,1
0,0,0,0,0,0,15,47,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,9238,0
0,0,0,0,0,0,26,54,0,1,0,0,1,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,4578,1
0,1,0,0,0,0,15,58,0,1,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,4505,1
0,1,0,0,0,0,25,58,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,2,0,0,0,0,0,0,461,1
0,0,0,0,0,0,21,64,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,3932,1
0,0,0,0,0,0,16,66,0,1,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,0,0,0,0,0,0,4672,1
0,1,0,0,0,0,14,66,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,0,0,0,0,0,0,2727,1
0,0,0,0,0,0,10,100,0,0,0,0,1,0,0,0,0,0,0,1,83,1,0,0,0,0,0,0,0,0,0,5193,0
0,0,0,0,7,0,15,50,0,0,0,0,1,0,0,0,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,9051,0
1,0,0,0,0,0,24,59,0,1,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,3477,1
0,0,0,0,0,0,10,31,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,2853,1
0,0,0,0,0,1,19,64,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,1732,1
0,1,0,0,0,0,19,86,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,6299,0
0,0,0,0,0,1,13,64,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,7053,0
0,0,0,0,0,1,30,49,0,2,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,593,1
0,0,0,0,0,0,24,60,0,1,0,0,1,0,0,0,0,0,0,1,29,1,1,0,0,0,0,0,0,0,0,7834,0
0,0,0,0,0,0,28,72,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,0,0,0,0,0,0,2518,1
0,0,0,0,0,0,17,57,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,4858,1
0,0,0,0,0,0,17,60,0,2,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,7634,0
0,0,0,0,0,1,17,65,0,0,0,0,1,0,0,0,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,2300,1
0,0,0,0,0,0,32,62,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,3367,1
0,0,0,0,51,0,14,90,0,0,0,0,0,0,0,0,3,0,2,0,17,1,0,0,0,0,0,0,0,0,2,6504,0
1,1,0,0,0,1,24,95,0,1,0,0,0,0,0,0,0,0,0,1,64,1,0,0,0,0,0,0,0,0,0,7067,0
0,0,0,0,44,0,13,75,0,0,0,0,0,0,0,0,5,0,0,0,10,1,0,0,0,0,0,0,0,0,4,6209,0
1,1,0,0,0,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,2568,1
0,1,0,0,0,0,10,39,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,0,0,0,0,0,0,104,1
1,0,0,0,0,1,11,68,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,7842,0
0,0,0,0,0,0,23,56,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,3690,1
0,0,0,0,0,1,42,58,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2678,1
0,0,0,0,0,1,22,74,0,1,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,7529,0
0,0,0,0,0,0,19,76,0,1,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,0,0,1714,1
0,0,0,0,51,1,19,100,0,0,0,0,1,0,0,0,1,0,5,0,22,1,0,0,0,0,0,0,0,0,0,242,1
0,0,0,0,0,0,13,49,0,0,0,0,0,0,0,0,0,0,2,1,29,1,0,0,0,0,0,0,0,0,0,4249,1
0,0,0,0,0,1,35,95,0,1,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,4942,1
0,0,0,0,0,1,19,69,0,1,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,4919,1
0,1,0,0,0,1,11,63,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,0,0,0,0,0,0,6727,0
0,0,0,0,91,1,18,205,0,1,0,0,1,0,0,0,5,0,3,1,63,1,0,0,0,0,0,0,0,1,5,2834,1
0,0,0,0,0,1,25,99,0,1,0,0,0,0,0,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,0,6126,0
0,0,0,0,0,0,32,47,0,1,0,0,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,3344,1
0,1,0,0,17,0,15,50,0,1,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,0,0,0,0,1,9996,0
0,0,0,0,0,0,18,65,0,1,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,3132,1
0,0,0,0,0,1,17,80,0,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,0,0,0,0,0,0,6912,0
0,0,0,0,0,0,10,49,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,2240,1
0,1,0,0,0,1,15,52,0,0,0,0,1,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,8276,0
0,0,0,0,0,1,20,51,0,1,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,2929,1
0,0,0,0,0,0,20,47,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,4781,1
0,0,0,0,0,1,17,51,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,1,0,0,0,0,85,1
0,0,0,0,0,1,14,57,0,1,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,3237,1
0,0,0,0,0,1,18,55,0,1,0,0,1,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,4683,1
0,0,0,0,0,1,13,57,0,0,0,0,1,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,4312,1
0,0,0,0,6,0,11,38,0,1,0,0,1,0,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,9281,0
0,0,0,0,0,0,19,44,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,9776,0
1,0,0,0,0,0,13,63,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,0,0,0,0,0,0,5701,0
0,0,0,0,0,0,24,64,0,1,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,0,0,0,0,0,0,823,1
1,1,0,0,0,1,21,48,0,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,9498,0
0,0,0,0,0,0,28,63,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,3934,1
0,0,0,0,86,1,14,127,0,0,0,0,1,0,0,0,1,0,7,0,19,1,0,0,0,0,0,0,0,0,2,235,1
0,0,0,0,19,0,14,56,0,1,0,0,0,0,0,0,2,0,1,0,15,1,0,0,0,0,0,0,0,0,1,9256,0
0,0,0,0,0,0,15,62,0,1,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0,0,1,0,0,0,0,1470,1
0,1,0,0,0,1,20,153,0,1,0,0,0,0,0,0,0,0,0,1,126,1,0,0,0,0,0,0,0,0,0,3202,1
0,0,0,0,17,0,10,45,0,1,0,0,1,0,0,0,2,0,0,0,10,1,0,0,0,0,0,0,0,0,1,9650,0
0,0,0,0,0,0,14,54,0,1,0,0,1,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,4481,1
0,0,0,0,0,0,11,48,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,4783,1
0,0,0,0,0,1,18,97,0,1,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,7202,0
0,1,0,0,0,1,15,86,0,0,0,0,1,0,0,0,0,0,0,1,64,1,0,0,0,0,0,0,0,0,0,5119,0
0,0,0,0,0,1,21,98,0,1,0,0,1,0,0,0,0,0,1,0,70,1,0,0,0,0,0,0,0,0,0,4700,1
0,1,0,0,0,0,22,105,0,0,0,0,0,0,0,0,0,0,0,1,76,1,0,0,0,0,0,0,0,0,0,7673,0
0,0,0,0,0,1,13,81,0,0,0,0,1,0,0,0,0,0,0,1,61,1,1,0,0,0,1,0,0,0,0,5196,0
0,0,0,0,24,0,14,70,0,0,0,0,0,0,0,0,2,0,0,0,24,1,0,0,0,0,0,0,0,0,1,8228,0
1,0,0,0,0,1,26,74,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,4222,1
0,0,0,0,72,0,14,113,0,0,0,0,0,0,0,0,7,0,0,0,19,1,0,0,0,0,0,0,0,0,6,7633,0
0,0,0,0,0,0,19,41,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8685,0
0,0,0,0,0,0,11,40,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,8584,0
0,0,0,0,49,1,9,80,3,0,0,0,1,0,0,0,1,0,0,0,14,1,0,0,0,0,0,0,0,0,0,6579,0
0,1,0,0,0,0,20,65,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,0,0,0,0,0,0,156,1
0,1,0,0,0,1,19,81,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,0,0,0,0,0,0,8241,0
0,0,0,0,0,1,15,49,0,1,0,0,1,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,2630,1
0,1,0,0,0,0,21,80,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,8186,0
0,1,0,0,0,1,10,53,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,0,0,0,0,0,0,9009,0
0,0,0,0,0,0,14,34,0,1,0,0,1,0,0,0,0,0,1,0,13,1,0,0,0,0,0,0,0,0,0,1461,1
0,1,0,0,0,1,13,53,0,1,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,0,0,0,0,0,0,3041,1
0,0,0,0,0,1,21,51,0,1,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,9755,0
0,0,0,0,0,1,16,53,0,1,0,0,0,0,0,0,0,0,2,1,30,1,0,0,0,0,0,0,0,0,0,9169,0
0,0,0,0,0,0,24,78,0,0,0,0,1,0,0,0,0,0,0,1,47,1,0,0,0,0,0,0,0,0,0,2700,1
0,1,0,0,22,0,24,88,0,1,0,0,1,0,0,0,1,0,1,0,34,1,0,0,1,0,0,0,0,0,0,6563,0
0,0,0,0,0,1,17,58,0,1,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,438,1
0,1,0,0,37,1,20,191,0,1,0,0,0,0,0,0,1,0,0,1,126,1,0,0,0,0,0,0,0,0,0,3194,1
0,0,0,0,0,1,11,57,0,1,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,1,0,0,0,0,0,346,1
0,0,0,0,0,1,15,49,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,4744,1
0,0,0,0,0,1,27,63,0,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,222,1
0,0,0,0,91,0,12,133,0,0,0,0,0,0,0,0,9,0,3,0,22,1,0,0,1,0,0,0,0,0,5,1019,1
0,0,0,0,0,1,39,79,0,1,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,0,0,0,0,0,0,4607,1
0,0,0,0,0,0,15,56,0,1,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,0,0,0,0,0,0,3079,1
0,0,0,0,11,0,17,77,0,1,0,0,0,0,0,0,1,0,0,1,41,0,0,0,0,0,0,0,0,0,0,6055,0
0,0,0,0,0,0,27,48,0,1,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,9756,0
0,0,0,0,0,1,16,93,0,0,0,0,0,0,0,0,0,0,0,1,70,1,0,0,0,0,0,0,0,0,0,7239,0
0,0,0,0,0,1,21,53,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,0,0,0,0,0,0,2681,1
0,0,0,0,26,0,17,87,0,0,0,1,0,0,0,0,3,0,0,0,36,1,0,0,0,0,0,0,0,0,2,5856,0
0,0,0,0,0,1,13,66,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,7442,0
0,0,0,0,0,0,15,62,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,395,1
0,0,0,0,18,0,32,68,0,1,0,0,0,0,0,0,1,0,1,0,10,1,0,0,0,0,0,0,0,0,0,5222,0
0,0,0,0,0,1,21,79,0,1,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,0,0,0,0,0,0,3078,1
0,0,0,0,0,0,16,59,0,1,0,0,1,0,0,0,0,0,0,1,36,1,0,0,0,0,0,0,0,0,0,1111,1
0,0,0,0,0,0,10,46,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,1,0,1,0,0,0,0,2482,1
0,1,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,4143,1
0,0,0,0,0,1,15,47,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,0,0,0,0,0,0,8754,0
0,0,0,0,0,1,20,47,0,1,0,0,1,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1519,1
0,0,0,0,68,0,10,89,0,1,0,0,0,0,0,0,5,0,2,0,3,1,0,0,0,0,0,0,0,0,4,7200,0
0,1,0,0,0,0,17,56,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,8880,0
0,0,0,0,0,0,13,52,0,0,0,0,1,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,8380,0
0,0,0,0,95,1,18,160,0,1,0,0,1,0,0,0,2,0,7,1,39,1,0,0,0,0,0,0,0,0,2,2874,1
1,0,0,0,54,0,10,143,0,0,0,0,1,0,0,0,4,0,3,1,71,1,0,0,0,0,0,0,0,0,3,6660,0
0,0,0,0,95,0,21,162,0,0,0,0,1,0,0,0,2,0,8,0,38,1,0,0,0,0,0,0,0,0,2,517,1
0,0,0,0,0,0,18,87,0,0,0,0,1,0,0,0,0,0,0,1,62,1,0,0,0,0,0,0,0,0,0,7177,0
0,0,0,1,0,1,57,109,0,2,0,0,1,0,0,0,0,0,0,1,45,1,0,0,0,0,0,0,0,0,0,3494,1
0,0,0,1,0,1,66,121,0,2,0,0,1,0,0,0,0,0,0,1,48,1,0,0,0,0,0,0,0,0,0,3324,1
1,0,0,0,0,1,24,41,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,9255,0
0,0,0,0,0,0,14,36,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,3773,1
0,0,0,0,0,1,26,53,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1191,1
0,0,0,0,0,0,20,58,0,1,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,0,0,0,0,0,0,2249,1
1,0,0,0,0,0,13,74,0,0,0,0,1,0,0,0,0,0,0,1,54,1,0,0,0,0,0,0,0,0,0,7501,0
0,0,0,0,35,0,12,65,0,0,0,0,1,0,0,0,3,0,3,0,10,1,1,0,0,0,0,0,0,0,2,5227,0
0,1,0,0,0,0,16,43,0,1,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,1,0,0,0,0,1927,1
1,1,0,0,0,0,22,49,0,0,0,0,0,0,0,0,0,0,1,1,20,1,0,0,1,0,0,0,0,0,0,4003,1
0,0,0,0,0,1,14,81,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,7241,0
0,0,0,0,165,0,18,199,0,1,0,0,1,0,0,0,23,0,0,0,8,1,0,0,0,0,0,0,0,0,22,7438,0
0,0,0,0,0,0,19,45,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,1510,1
0,1,0,0,0,1,19,67,0,0,0,0,1,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,598,1
0,1,0,0,0,0,15,39,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,4701,1
0,0,0,0,53,0,15,93,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,7630,0
0,0,0,0,11,0,22,56,0,1,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9933,0
0,1,0,0,0,0,15,39,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,1,0,0,0,0,0,0,2607,1
0,0,0,0,0,0,18,42,0,1,0,0,1,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,4818,1
0,0,0,0,0,1,35,43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8728,0
0,0,0,0,0,0,17,47,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3738,1
0,0,0,0,136,1,10,175,7,0,0,0,0,0,0,0,3,0,6,1,21,1,0,0,1,0,0,0,0,0,2,6875,0
1,1,0,0,0,1,19,116,0,0,0,0,1,0,0,0,0,0,0,1,90,1,0,0,0,0,0,0,0,0,0,6701,0
0,0,0,0,0,0,13,43,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,8670,0
0,0,0,0,0,0,22,58,0,1,0,0,0,0,0,0,0,0,2,1,29,1,0,0,0,0,0,0,0,0,0,9378,0
0,1,0,0,0,1,18,36,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,586,1
0,0,0,0,0,1,8,77,0,0,0,0,1,0,0,0,0,0,0,1,62,1,1,0,0,0,0,0,0,0,0,8046,0
0,0,0,0,0,1,20,45,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,4073,1
0,0,0,0,0,0,20,52,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,2778,1
0,0,0,0,0,1,17,46,0,1,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,4339,1
0,0,0,0,0,0,30,53,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,2688,1
0,0,0,0,0,1,13,67,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,7810,0
0,0,0,0,0,0,21,53,0,1,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,997,1
0,0,0,0,0,1,20,126,0,1,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,5963,0
0,1,0,0,0,1,13,65,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,2337,1
0,0,0,0,0,0,14,32,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9848,0
0,0,0,0,0,1,21,50,0,1,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,8364,0
0,0,0,0,0,0,20,73,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,2322,1
0,0,0,0,0,0,12,44,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,1,0,0,2833,1
0,0,0,0,0,0,15,59,0,0,0,0,0,0,0,0,0,0,2,1,37,0,0,0,0,0,0,0,0,0,0,8818,0
0,0,0,0,0,1,7,60,0,0,0,0,1,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,6052,0
0,0,0,0,0,1,13,44,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,2743,1
0,0,0,0,12,0,26,59,0,1,0,0,0,0,0,0,1,0,1,1,13,0,0,0,0,0,0,0,0,0,0,8472,0
0,0,0,0,0,1,18,94,0,1,0,0,1,0,0,0,0,0,1,1,69,1,0,0,0,0,0,0,0,0,0,328,1
0,0,0,0,0,0,23,52,0,1,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,1480,1
0,1,0,0,72,0,6,135,0,0,0,0,0,0,0,0,0,0,2,1,49,1,0,0,1,0,1,0,0,0,0,1861,1
0,0,0,0,0,1,21,74,0,1,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,6740,0
0,0,0,0,0,0,18,26,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9460,0
0,0,0,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,793,1
0,0,0,0,87,1,18,152,0,1,0,0,1,0,0,0,2,0,7,1,39,1,0,0,0,0,0,0,0,0,2,102,1
0,0,0,0,0,1,23,61,0,1,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,5911,0
0,0,0,0,0,1,13,40,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1696,1
0,0,0,0,0,0,18,54,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,8651,0
0,0,0,0,51,0,24,114,0,1,0,0,1,0,0,0,1,0,5,0,31,1,0,0,1,0,0,0,0,0,0,1086,1
0,0,0,0,0,1,15,88,0,0,0,0,0,0,0,0,0,0,1,0,66,1,0,0,0,0,0,0,0,0,0,5994,0
0,0,0,0,0,1,13,73,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,1,0,0,0,0,536,1
0,1,0,0,0,0,24,77,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1886,1
0,0,0,0,0,0,31,67,0,1,0,0,0,0,0,0,0,0,0,1,29,1,0,0,1,0,1,0,0,0,0,1964,1
0,0,0,0,0,1,16,35,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4377,1
0,0,0,0,0,1,29,94,0,1,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,0,0,0,0,0,0,3637,1
0,0,0,0,0,1,16,70,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,7315,0
0,0,0,0,106,1,14,161,0,0,0,0,1,0,0,0,8,0,0,1,33,1,1,0,0,0,1,0,0,0,4,1286,1
0,0,0,0,0,1,13,72,0,1,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,3211,1
