,NumUnderscore,NumNumericChars,RelativeFormAction,IpAddress,AtSymbol,TildeSymbol,RightClickDisabled,NumHash,HttpsInHostname,SubdomainLevel,PathLevel,RandomString,NumDashInHostname,NumPercent,FakeLinkInStatusBar,QueryLength,AbnormalFormAction,DomainInSubdomains,HostnameLength,EmbeddedBrandName,DomainInPaths,ExtFavicon,NumDash,NumAmpersand,NumQueryComponents,InsecureForms,PctExtResourceUrls,id,UrlLength,PctNullSelfRedirectHyperlinks,NumDots,CLASS_LABEL
1662,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6845,61.0,0.0,2.0,0
1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,4.0,,1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,268,48.0,0.0,2.0,1
1840,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6427,67.0,0.0,1.0,0
1134,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9142,47.0,0.0,1.0,0
2042,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,3.0,1.0,0,0.0,0.0,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,993,,0.0,3.0,1
644,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,8670,43.0,,1.0,0
1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,6.0,,0.0,12.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,7304,110.0,0.0,3.0,0
2344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,5216,91.0,,3.0,0
2533,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,51.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,6504,90.0,0.0,2.0,0
1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4344,39.0,0.0,3.0,1
1555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,0,0.0,0.0,77.0,,0.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3842,213.0,0.0,4.0,1
1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,,,0.0,22.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,7522,80.0,0.0,3.0,0
62,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4339,46.0,0.0,3.0,1
2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,,0.0,,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3051,42.0,0.0,2.0,1
686,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,535,61.0,0.0,3.0,1
2079,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8145,87.0,0.0,1.0,0
2646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,,15.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,8907,55.0,0.0,1.0,0
1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,,0.0,10.0,0.0,1.0,,,0.0,0.0,1.0,0.0,8662,40.0,0.0,1.0,0
2500,0.0,,,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,9052,53.0,0.0,,0
1153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,32.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,3946,60.0,0.0,4.0,1
1665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,5208,74.0,0.0,3.0,0
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9375,58.0,0.0,2.0,0
231,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,1.0,,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2478,68.0,0.0,2.0,1
2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8131,99.0,0.0,1.0,0
2574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,4752,44.0,0.0,3.0,1
2191,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2404,48.0,0.0,2.0,1
1778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,,17.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,9025,25.0,0.0,1.0,0
2194,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9272,48.0,0.0,,0
2596,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0,0.0,0.0,95.0,,0.0,18.0,0.0,1.0,0.0,,2.0,2.0,1.0,0.0,2874,160.0,0.0,4.0,1
1498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,30,85.0,,5.0,1
127,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5933,92.0,0.0,1.0,0
1346,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,0.0,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,764,89.0,0.0,2.0,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,17.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,2.0,,0.0,9996,50.0,0.0,,0
1672,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1780,41.0,0.0,2.0,1
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5335,136.0,,2.0,0
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,,0.0,0.0,17.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,188,44.0,0.0,3.0,1
2412,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,9268,59.0,0.0,2.0,0
2109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,33.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,193,99.0,0.0,4.0,1
564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6778,74.0,0.0,2.0,0
931,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6305,63.0,0.0,2.0,0
374,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1163,36.0,0.0,2.0,1
809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9044,26.0,0.0,1.0,0
1264,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,,0.0,,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8807,51.0,0.0,1.0,0
1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0,0.0,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2501,53.0,0.0,4.0,1
1780,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4249,49.0,0.0,2.0,1
1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8493,36.0,0.0,,0
2433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4581,55.0,0.0,3.0,1
352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9694,37.0,0.0,2.0,0
198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,0.0,,25.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,410,69.0,0.0,2.0,1
512,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,7.0,0.0,136.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,6875,175.0,0.0,6.0,0
805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5496,83.0,,2.0,0
2104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,,0.0,,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,5926,142.0,0.0,2.0,0
841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5913,93.0,0.0,2.0,0
1267,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1826,30.0,0.0,2.0,1
658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3123,54.0,0.0,,1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7786,72.0,0.0,1.0,0
268,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,4,0.0,0.0,0.0,0.0,1.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3440,121.0,0.0,3.0,1
1006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1.0,0.0,13.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7326,70.0,0.0,2.0,0
559,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8730,42.0,0.0,1.0,0
1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2247,70.0,,,1
2487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,3436,46.0,0.0,3.0,1
1499,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,87.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,247,133.0,0.0,2.0,1
1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1227,74.0,0.0,3.0,1
1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9488,48.0,0.0,,0
1306,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,2.0,1.0,1,0.0,0.0,46.0,0.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,167,123.0,0.0,8.0,1
1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0,0.0,0.0,0.0,,0.0,15.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,3569,103.0,0.0,5.0,1
1450,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1757,93.0,0.0,3.0,1
2354,,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,22.0,,0.0,0.0,,0.0,0.0,1.0,0.0,5775,115.0,0.0,4.0,0
2164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9378,58.0,0.0,3.0,0
2420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7961,73.0,0.0,2.0,0
771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7625,65.0,0.0,1.0,0
2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,0,0.0,0.0,0.0,,0.0,9.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,7228,75.0,0.0,1.0,0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,4,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3817,99.0,0.0,4.0,1
1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,27.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4482,52.0,0.0,2.0,1
477,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1891,57.0,0.0,4.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,,1.0,0.0,0.0,0.0,,1.0,0.0,8796,48.0,0.0,2.0,0
2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3701,35.0,0.0,2.0,1
447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8909,39.0,0.0,2.0,0
1866,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1,,0.0,54.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2994,160.0,,2.0,1
1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,5.0,1.0,0,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2454,60.0,0.0,3.0,1
398,,0.0,,0.0,,0.0,0.0,,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5464,101.0,0.0,2.0,0
579,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8480,38.0,0.0,1.0,0
1090,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,6552,66.0,0.0,1.0,0
2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,3783,31.0,0.0,3.0,1
2187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9846,53.0,0.0,2.0,0
460,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6578,80.0,0.0,1.0,0
1684,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,0.0,0.0,,0.0,0.0,27.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,946,59.0,0.0,2.0,1
1832,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7810,67.0,0.0,2.0,0
1188,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9059,47.0,0.0,1.0,0
1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5701,63.0,0.0,,0
1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,,0.0,15.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2191,37.0,,2.0,1
1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3409,,0.0,3.0,1
1374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0,0.0,0.0,14.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5483,190.0,0.0,3.0,0
362,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2073,35.0,,2.0,1
1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,8538,45.0,0.0,1.0,0
1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,32.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6707,66.0,0.0,2.0,0
2067,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0,0.0,0.0,33.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,6556,80.0,0.0,2.0,0
2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5588,82.0,0.0,3.0,0
2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1744,54.0,0.0,1.0,1
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4860,42.0,0.0,2.0,1
2257,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4797,108.0,0.0,2.0,1
1851,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5643,73.0,0.0,2.0,0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7720,106.0,0.0,1.0,0
264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3580,55.0,0.0,2.0,1
1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,5848,76.0,0.0,3.0,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0,1.0,0.0,0.0,0.0,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3273,55.0,0.0,2.0,1
1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8811,30.0,0.0,2.0,0
355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1.0,0.0,37.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6273,,0.0,1.0,0
849,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,5878,99.0,0.0,1.0,0
1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1842,44.0,0.0,2.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4846,43.0,0.0,2.0,1
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4971,60.0,0.0,2.0,1
1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,0.0,,,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,210,47.0,0.0,1.0,1
