LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,SellingDate,BuildingDate,RemodAddDate
60.0,9084,4,5,0.0,755,755,755,755,0,1510,1,0,1,0,4,1,7,1,1,296,120,0,0,0,0,0,0,108000,2009-01-10,1940-01-01,1950-01-02
70.0,8750,7,5,0.0,880,880,909,807,0,1716,0,0,2,1,2,1,7,1,2,512,0,120,0,0,0,0,0,191000,2009-01-07,1996-01-07,1996-01-07
60.0,10320,6,7,0.0,756,756,756,713,0,1469,0,0,1,0,3,1,7,0,1,216,57,0,239,0,0,0,0,135000,2008-01-06,1906-01-12,1995-01-11
91.0,10437,8,6,660.0,413,2109,2113,0,0,2113,1,0,2,1,2,1,7,1,3,839,236,46,0,0,0,0,0,350000,2008-01-08,1995-01-11,1995-01-11
21.0,1680,6,5,381.0,525,525,525,567,0,1092,0,0,1,1,3,1,6,0,1,264,0,0,0,0,0,0,0,88000,2010-01-03,1971-01-08,1971-01-08
72.0,10007,5,7,54.0,247,1053,1053,0,0,1053,1,0,1,1,3,1,5,0,1,312,0,0,0,0,0,0,0,145500,2008-01-08,1959-01-11,2006-01-11
60.0,7200,7,6,0.0,776,776,851,651,0,1502,0,0,1,1,3,1,6,1,1,270,0,0,112,0,0,0,0,149000,2008-01-02,1931-01-01,2000-01-09
78.0,17503,6,5,0.0,912,912,912,546,0,1458,0,1,1,0,3,1,6,1,1,330,192,0,0,0,0,0,0,97500,2010-01-01,1948-01-01,1950-01-06
75.0,9937,5,7,0.0,849,1486,1486,0,0,1486,1,0,1,0,3,1,7,0,2,480,0,0,0,0,0,0,0,167000,2009-01-03,1964-01-02,1999-01-08
0.0,12384,7,7,233.0,793,793,1142,793,0,1935,0,0,2,1,3,1,7,1,2,550,0,113,252,0,0,0,0,197900,2007-01-11,1976-01-03,1976-01-03
52.0,46589,8,7,528.0,88,1629,1686,762,0,2448,1,0,2,1,4,1,8,1,3,711,517,76,0,0,0,0,0,402000,2009-01-07,1994-01-06,2005-01-10
120.0,13560,6,3,216.0,1392,1392,1392,0,0,1392,1,0,1,0,2,1,5,2,2,576,0,0,240,0,0,0,0,110000,2009-01-07,1968-01-11,1968-01-11
90.0,10012,4,5,0.0,38,1138,1181,0,0,1181,1,0,2,0,3,1,6,0,2,588,0,0,180,0,0,0,0,137500,2008-01-04,1972-01-08,1972-01-08
49.0,20896,8,5,0.0,356,2077,2097,0,0,2097,1,0,1,1,1,1,8,1,3,1134,192,267,0,0,0,0,0,423000,2006-01-01,2005-01-10,2006-01-01
106.0,11194,8,5,40.0,1406,1406,1454,482,0,1936,0,0,2,1,3,1,7,1,2,504,188,124,0,0,0,0,0,230500,2006-01-11,2000-01-07,2000-01-07
0.0,18450,6,5,113.0,111,1021,1465,915,0,2380,0,0,2,1,3,1,7,1,2,596,0,265,0,0,0,0,0,129000,2007-01-08,1965-01-11,1979-01-02
65.0,8125,6,5,258.0,270,1408,1679,0,0,1679,1,0,2,0,3,1,7,1,2,575,224,42,0,0,0,0,0,193500,2008-01-10,1994-01-05,1998-01-02
0.0,14175,5,6,0.0,200,1188,1437,0,0,1437,1,0,1,1,3,1,6,1,2,576,304,0,0,0,0,0,0,168000,2006-01-11,1956-01-04,1987-01-03
80.0,11600,4,5,0.0,700,700,1180,0,0,1180,0,0,1,0,2,1,5,1,1,252,0,0,67,0,0,0,0,137500,2006-01-07,1922-01-08,1950-01-12
64.0,8633,6,5,0.0,545,738,738,738,0,1476,1,0,2,1,3,1,7,0,2,540,100,35,0,0,0,0,0,173500,2009-01-02,2005-01-11,2005-01-11
54.0,6629,6,6,0.0,121,672,697,672,0,1369,1,0,2,0,3,1,6,0,1,300,147,0,0,0,0,0,0,103600,2009-01-07,1925-01-10,1950-01-08
0.0,11250,6,6,0.0,441,1208,1208,0,0,1208,1,0,1,1,3,1,6,1,2,546,198,42,0,0,0,0,0,165000,2006-01-06,1977-01-06,1977-01-06
110.0,14442,6,7,106.0,291,1477,1839,0,0,1839,1,0,2,0,3,1,7,2,2,416,0,87,0,0,200,0,0,257500,2007-01-06,1957-01-10,2004-01-03
80.0,9200,6,6,0.0,244,1136,1136,0,0,1136,1,0,1,0,3,1,5,1,1,384,426,0,0,0,0,0,0,140000,2008-01-07,1965-01-01,1965-01-01
24.0,2289,6,6,0.0,544,855,855,586,0,1441,0,0,2,1,3,1,7,1,2,440,28,0,0,0,0,0,0,148500,2009-01-04,1978-01-06,1978-01-06
60.0,9600,4,2,0.0,1095,1095,1095,679,0,1774,1,0,2,0,4,2,8,0,3,779,0,0,90,0,0,0,0,87000,2006-01-05,1900-01-09,1950-01-02
52.0,9022,5,8,0.0,768,768,792,0,0,792,0,0,1,0,2,1,5,0,1,240,316,0,120,0,0,0,0,109500,2009-01-05,1924-01-08,2006-01-08
80.0,11844,8,5,464.0,2046,2046,2046,0,0,2046,0,0,2,1,3,1,7,1,3,834,322,82,0,0,0,0,0,372500,2009-01-07,2008-01-02,2008-01-02
0.0,9945,5,5,57.0,161,988,988,0,0,988,1,0,1,0,3,1,5,0,2,572,0,0,0,0,0,0,0,128500,2007-01-10,1961-01-04,1961-01-04
50.0,8012,6,5,0.0,261,923,923,0,0,923,0,0,2,0,2,1,5,1,1,264,80,0,0,0,0,0,0,143000,2010-01-05,1980-01-03,1980-01-03
55.0,4500,5,5,0.0,611,793,848,672,0,1520,0,0,1,0,3,1,6,0,1,281,0,0,56,0,0,0,0,159434,2009-01-07,1932-01-09,2000-01-05
0.0,2887,6,5,0.0,288,1291,1291,0,0,1291,1,0,1,0,2,1,6,1,2,431,307,0,0,0,0,0,0,173000,2008-01-11,1996-01-05,1997-01-02
90.0,11248,9,5,215.0,567,1626,1668,0,0,1668,1,0,2,0,3,1,7,1,3,702,257,45,0,0,0,0,0,285000,2007-01-07,2002-01-09,2002-01-09
58.0,16770,7,5,30.0,1195,1195,1195,644,0,1839,0,0,2,1,4,1,7,0,2,486,0,81,0,0,0,0,0,221000,2010-01-06,1998-01-09,1998-01-09
0.0,5062,7,5,0.0,180,1190,1190,900,0,2090,1,0,2,0,3,1,6,1,2,577,219,0,0,0,0,0,0,207500,2007-01-09,1984-01-06,1984-01-06
84.0,10207,7,6,0.0,874,874,874,887,0,1761,0,0,3,0,3,1,7,0,2,578,144,105,0,0,0,0,0,227875,2007-01-08,2007-01-03,2007-01-03
0.0,5105,7,5,0.0,312,551,551,551,0,1102,0,0,2,1,2,1,4,0,2,480,0,60,0,0,0,0,0,148800,2007-01-03,2004-01-02,2004-01-02
60.0,8089,8,6,0.0,474,1419,1419,0,0,1419,1,0,2,0,2,1,7,1,2,567,140,0,0,0,0,0,0,392000,2007-01-10,2007-01-08,2007-01-08
61.0,7577,6,5,256.0,1342,1362,1362,0,0,1362,0,0,2,0,2,1,6,1,2,460,192,28,0,0,0,0,0,194700,2007-01-06,2005-01-02,2006-01-09
0.0,4426,6,5,147.0,151,848,848,0,0,848,1,0,1,0,1,1,3,1,2,420,149,0,0,0,0,0,0,141000,2008-01-05,2004-01-11,2004-01-11
104.0,21535,10,6,1170.0,989,2444,2444,1872,0,4316,0,1,3,1,4,1,10,2,3,832,382,50,0,0,0,0,0,755000,2007-01-01,1994-01-10,1995-01-09
42.0,26178,7,5,293.0,245,1210,1238,1281,0,2519,1,0,2,1,4,1,9,2,2,628,320,27,0,0,0,0,0,335000,2006-01-04,1989-01-12,1990-01-02
60.0,5400,5,6,0.0,1073,1073,1073,0,0,1073,0,0,1,0,2,1,4,0,1,326,0,0,112,0,0,0,0,108480,2006-01-12,1921-01-12,1968-01-04
51.0,6120,5,6,0.0,927,927,1067,472,0,1539,0,0,1,1,3,1,5,0,2,576,112,0,0,0,0,0,0,141500,2009-01-04,1936-01-01,1950-01-04
54.0,13811,6,6,72.0,92,1112,1137,0,0,1137,1,0,2,0,2,1,5,1,2,551,125,0,0,0,0,0,0,176000,2006-01-07,1987-01-01,1987-01-01
50.0,6000,5,7,0.0,0,616,616,0,0,616,0,0,1,0,2,1,4,0,1,205,0,0,129,0,0,0,0,89000,2006-01-06,1921-01-04,1950-01-12
57.0,6420,5,7,0.0,219,980,1148,0,0,1148,0,1,1,0,2,1,6,0,1,308,0,0,0,0,0,0,0,123500,2006-01-09,1952-01-12,1952-01-12
65.0,8450,5,8,0.0,224,894,894,0,0,894,1,0,1,0,3,1,5,1,1,336,416,144,0,0,0,0,0,138500,2010-01-04,1965-01-07,2009-01-02
59.0,4282,7,5,0.0,1375,1391,1391,0,0,1391,0,0,2,0,2,1,5,0,2,530,156,158,0,0,0,0,0,196000,2008-01-07,2004-01-12,2004-01-12
85.0,14331,8,5,630.0,526,1800,1800,0,0,1800,1,0,2,0,3,1,7,1,3,765,270,78,0,0,0,0,0,312500,2006-01-05,2002-01-03,2002-01-03
80.0,9600,7,5,168.0,1164,1164,1164,0,0,1164,0,0,1,1,3,1,6,0,2,528,0,0,0,0,0,0,0,140000,2006-01-07,1969-01-02,1969-01-02
82.0,12438,8,5,466.0,1234,1234,1264,1312,0,2576,0,0,2,1,4,1,10,1,3,666,324,100,0,0,0,0,0,361919,2006-01-07,2006-01-01,2006-01-01
76.0,7630,5,9,0.0,360,360,1032,780,0,1812,0,0,2,0,4,2,8,1,2,672,344,0,40,0,0,0,0,140000,2010-01-05,1900-01-05,1996-01-03
70.0,8400,7,5,109.0,761,1473,1484,0,0,1484,1,0,2,0,3,1,7,0,2,606,0,35,0,144,0,0,0,213000,2010-01-05,2004-01-05,2005-01-02
70.0,5600,4,5,0.0,0,0,372,720,0,1092,0,0,2,0,3,2,7,0,0,0,0,0,0,0,0,0,3500,55000,2010-01-07,1930-01-06,1950-01-01
0.0,115149,7,5,351.0,424,1643,1824,0,0,1824,1,0,2,0,2,1,5,2,2,739,380,48,0,0,0,0,0,302000,2007-01-06,1971-01-04,2002-01-03
48.0,6240,8,5,176.0,461,1324,1324,0,0,1324,1,0,2,0,2,1,6,1,2,550,192,38,0,0,0,0,0,254000,2009-01-12,2006-01-10,2006-01-10
65.0,9018,7,5,0.0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2,400,100,24,0,0,0,0,0,179540,2007-01-07,2007-01-02,2007-01-02
0.0,7162,5,7,41.0,876,876,904,0,0,904,0,0,1,0,3,1,6,0,1,408,0,0,0,0,0,0,0,109900,2008-01-12,1966-01-02,1966-01-02
56.0,4130,3,6,0.0,270,270,729,0,0,729,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,52000,2008-01-07,1935-01-12,2003-01-02
66.0,8712,4,7,0.0,859,859,859,319,0,1178,0,0,1,0,2,1,7,0,1,384,68,0,98,0,0,0,0,102776,2010-01-01,1900-01-09,1950-01-01
40.0,4671,8,5,0.0,461,1228,1228,0,0,1228,1,0,2,0,2,1,5,1,2,472,168,120,0,0,0,0,0,189000,2008-01-10,1988-01-02,1989-01-10
60.0,9873,4,5,160.0,171,960,960,0,0,960,1,0,1,0,3,1,6,0,2,576,0,288,0,0,0,0,0,129000,2006-01-05,1970-01-05,1970-01-05
0.0,13517,6,8,289.0,192,725,725,754,0,1479,0,0,2,1,3,1,6,0,2,475,0,44,0,0,0,0,0,130500,2010-01-03,1976-01-10,2005-01-05
78.0,10140,6,5,174.0,1064,1064,1350,0,0,1350,0,0,2,0,3,1,7,1,2,478,0,0,0,0,0,0,0,165000,2009-01-08,1974-01-06,1974-01-06
60.0,10800,7,8,0.0,718,718,1576,978,0,2554,0,0,1,1,3,1,8,0,2,704,0,48,143,0,0,0,0,159500,2007-01-07,1890-10-01,1998-01-05
80.0,10000,5,6,0.0,92,1176,1178,0,0,1178,0,1,1,1,3,1,5,1,2,439,224,0,0,0,0,0,0,157000,2008-01-11,1973-01-02,2000-01-12
96.0,10542,7,5,651.0,138,1311,1325,1093,0,2418,1,0,2,1,3,1,9,1,3,983,250,154,216,0,0,0,0,341000,2008-01-08,1993-01-12,1994-01-11
69.0,9920,5,6,0.0,448,971,971,0,0,971,0,0,1,1,3,1,5,1,1,300,0,0,0,0,0,0,0,128500,2006-01-05,1969-01-08,1969-01-08
0.0,6563,8,5,0.0,594,1742,1742,0,0,1742,1,0,2,0,2,1,5,1,2,564,114,28,234,0,0,0,0,275000,2006-01-12,1985-01-09,1985-01-09
0.0,4426,6,5,169.0,186,848,848,0,0,848,1,0,1,0,1,1,3,0,2,420,160,0,0,0,0,0,0,143000,2010-01-05,2004-01-05,2004-01-05
70.0,8120,4,7,0.0,673,864,864,0,0,864,0,0,1,0,3,1,5,0,2,463,0,0,0,0,0,0,0,124500,2009-01-07,1970-01-04,1970-01-04
60.0,8172,4,6,0.0,941,941,997,473,0,1470,0,0,2,0,4,1,7,0,1,548,0,0,0,0,156,0,0,135000,2008-01-05,1954-01-01,1972-01-11
86.0,13286,9,5,340.0,464,1698,1698,0,0,1698,1,0,2,0,3,1,8,1,3,768,327,64,0,0,0,0,0,320000,2009-01-02,2007-01-07,2008-01-11
60.0,6960,4,6,0.0,250,864,864,0,0,864,0,0,1,0,3,1,5,0,2,660,96,0,0,0,0,0,500,120500,2009-01-11,1970-01-11,1970-01-11
0.0,21695,6,9,260.0,72,880,1680,0,0,1680,1,0,2,0,3,1,5,1,2,540,292,44,0,182,0,0,0,222000,2009-01-12,1988-01-09,2007-01-03
64.0,7314,7,5,82.0,508,1232,1232,0,0,1232,1,0,2,0,2,1,6,0,2,632,132,0,0,0,0,0,0,194500,2009-01-02,2007-01-05,2007-01-05
85.0,11475,5,5,95.0,1584,1584,1776,0,0,1776,1,0,2,0,4,2,9,0,3,888,0,25,0,0,0,0,0,110000,2009-01-07,1958-01-08,1958-01-08
52.0,6240,4,5,0.0,628,780,848,0,360,1208,0,0,1,0,2,1,5,0,2,539,0,23,112,0,0,0,0,103000,2009-01-01,1925-01-09,1950-01-02
39.0,5389,8,5,0.0,415,1595,1616,0,0,1616,1,0,2,0,2,1,5,1,2,608,237,152,0,0,0,0,0,236500,2010-01-03,1995-01-04,1996-01-12
73.0,9590,7,5,442.0,82,868,1146,0,0,1146,1,0,2,0,3,1,6,1,2,438,160,22,0,0,0,0,0,187500,2007-01-05,2003-01-11,2003-01-11
75.0,11404,7,5,202.0,901,1153,1153,878,0,2031,0,0,2,1,3,1,8,1,2,541,192,84,0,0,0,0,0,222500,2008-01-07,1998-01-05,1999-01-06
80.0,10000,5,6,0.0,270,864,1144,0,0,1144,1,0,1,0,3,1,6,1,1,264,165,0,0,0,0,0,400,131400,2009-01-03,1961-01-12,1983-01-08
0.0,8978,5,5,0.0,948,948,948,0,0,948,0,0,1,0,3,1,6,0,1,300,147,0,0,0,0,0,0,108000,2007-01-05,1968-01-06,1968-01-06
60.0,10800,7,7,0.0,490,880,880,888,0,1768,0,0,1,1,2,1,6,2,2,320,0,341,0,0,0,0,0,163000,2006-01-10,1914-01-06,1970-01-03
60.0,8544,3,4,0.0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,93500,2006-01-07,1950-01-08,1950-01-08
72.0,10463,8,5,0.0,893,893,901,900,0,1801,0,0,2,1,3,1,8,1,3,800,0,116,0,0,0,0,0,239900,2006-01-06,2005-01-12,2005-01-12
60.0,10800,5,5,0.0,0,1200,1200,0,0,1200,3,0,3,0,3,1,5,0,0,0,120,0,0,0,0,0,0,179000,2009-01-03,1987-01-12,1988-01-11
65.0,9313,7,5,0.0,864,864,864,864,0,1728,0,0,2,1,3,1,7,0,2,572,187,56,0,0,0,0,0,190000,2009-01-04,2004-01-08,2004-01-08
60.0,9600,5,7,0.0,264,264,768,664,0,1432,0,0,2,0,2,1,7,0,2,360,270,0,112,0,0,0,0,132000,2007-01-05,1910-01-11,2002-01-03
65.0,6768,6,8,0.0,80,912,912,0,0,912,1,1,1,0,3,1,5,0,1,288,168,0,0,0,0,0,0,142000,2008-01-05,1961-01-09,1996-01-04
65.0,8450,7,5,108.0,1349,1349,1349,0,0,1349,0,0,2,0,3,1,6,0,2,539,120,55,0,0,0,0,0,179000,2007-01-12,2000-01-02,2001-01-02
70.0,12886,5,6,0.0,76,520,1464,0,0,1464,0,1,2,0,3,1,6,1,2,480,302,0,0,0,100,0,0,175000,2009-01-10,1963-01-11,1999-01-01
41.0,5395,8,5,0.0,604,1337,1337,0,0,1337,1,0,2,0,2,1,5,1,2,462,96,0,70,168,0,0,0,180000,2008-01-10,1993-01-09,1993-01-09
0.0,8963,8,9,289.0,487,1142,1175,1540,0,2715,0,1,3,1,4,1,11,2,2,831,0,204,0,0,0,0,0,299800,2008-01-07,1976-01-07,1996-01-06
0.0,8795,7,5,0.0,652,952,980,1276,0,2256,0,0,2,1,4,1,8,1,2,554,224,54,0,0,0,0,0,236000,2009-01-04,2000-01-03,2000-01-03
65.0,11700,7,7,0.0,1240,1240,1320,1320,0,2640,0,0,1,1,4,1,8,1,4,864,181,0,386,0,0,0,0,265979,2009-01-05,1880-11-01,2003-01-07
59.0,10593,7,5,338.0,801,1720,1720,0,0,1720,1,0,2,0,3,1,7,1,2,527,240,56,154,0,0,0,0,260400,2010-01-03,1996-01-02,1996-01-02
50.0,8405,4,3,0.0,0,0,1088,441,0,1529,0,0,2,0,4,1,9,0,1,240,92,0,185,0,0,0,0,98000,2009-01-04,1945-01-01,1950-01-09
55.0,8800,4,7,0.0,576,576,792,348,0,1140,0,0,1,0,3,1,7,0,0,0,0,160,0,0,0,0,0,96500,2010-01-06,1910-01-01,2004-01-11
0.0,7750,7,5,0.0,660,660,660,660,0,1320,0,0,2,1,3,1,6,0,2,400,0,48,0,0,0,0,0,162000,2007-01-08,2003-01-11,2003-01-11
79.0,9236,6,5,0.0,279,1479,1494,0,0,1494,1,0,2,0,3,1,6,0,2,576,168,27,0,0,0,0,0,217000,2006-01-07,1997-01-06,1997-01-06
80.0,10240,8,5,178.0,1030,1030,1038,1060,0,2098,0,0,2,1,3,1,8,1,3,878,192,52,0,0,0,0,0,275500,2006-01-03,2005-01-08,2005-01-08
61.0,7930,6,8,0.0,115,1026,1026,0,0,1026,1,0,1,0,3,1,5,0,2,440,171,48,0,0,0,0,0,156000,2009-01-07,1969-01-02,2005-01-03
34.0,3230,6,5,894.0,348,729,742,729,0,1471,0,0,2,1,3,1,6,0,2,440,0,24,0,0,0,0,0,172500,2009-01-03,1999-01-02,1999-01-02
68.0,10769,8,5,0.0,846,866,866,902,0,1768,0,0,2,1,3,1,7,0,2,578,144,105,0,0,0,0,0,212000,2009-01-04,2007-01-08,2007-01-08
0.0,11616,6,5,328.0,234,672,672,714,0,1386,0,0,2,1,3,1,6,1,2,440,335,0,0,0,0,0,0,158900,2010-01-04,1978-01-08,1978-01-08
24.0,2280,7,5,360.0,195,744,757,744,0,1501,0,0,2,1,3,1,6,0,2,440,0,0,0,0,0,0,0,179400,2008-01-08,1999-01-11,1999-01-11
65.0,12257,8,5,513.0,1198,1318,1328,1203,0,2531,0,0,2,1,4,1,9,1,3,752,222,98,0,0,0,0,0,290000,2007-01-11,1995-01-11,1995-01-11
70.0,9100,6,6,0.0,252,864,864,0,0,864,0,0,1,0,2,1,5,0,1,300,0,0,0,0,0,0,450,127500,2009-01-10,1959-01-12,1959-01-12
60.0,6911,5,5,0.0,740,1145,1301,0,0,1301,0,0,1,0,2,1,5,0,2,440,0,0,0,0,0,0,0,100000,2009-01-10,1924-01-12,1950-01-09
72.0,8640,7,5,0.0,732,756,764,783,0,1547,0,0,2,1,3,1,7,0,2,614,169,45,0,0,0,0,0,215200,2010-01-06,2009-01-02,2009-01-02
82.0,9430,8,5,673.0,89,1252,1268,1097,0,2365,1,0,2,1,3,1,8,1,3,856,0,128,0,0,180,0,0,337000,2009-01-07,1999-01-02,1999-01-02
30.0,9549,8,5,0.0,0,1494,1494,0,0,1494,1,0,1,1,2,1,6,1,2,481,0,30,0,0,216,0,0,270000,2006-01-04,1995-01-11,1996-01-04
75.0,14587,9,5,284.0,1498,1498,1506,0,0,1506,0,0,2,0,2,1,6,1,2,592,0,174,0,0,0,0,0,264132,2008-01-08,2008-01-01,2008-01-01
80.0,10421,7,5,42.0,586,980,980,734,0,1714,0,0,2,1,3,1,7,1,2,496,228,66,156,0,0,0,500,196500,2010-01-03,1988-01-05,1988-01-05
75.0,12508,6,7,0.0,323,983,983,767,0,1750,1,0,2,0,4,1,7,0,1,423,245,0,156,0,0,0,1300,160000,2008-01-07,1940-01-01,1985-01-09
70.0,9100,7,5,0.0,1836,1860,1836,0,0,1836,0,0,2,0,3,1,8,1,2,484,120,33,0,0,0,0,0,216837,2006-01-10,2004-01-09,2005-01-03
47.0,53504,8,5,603.0,234,1650,1690,1589,0,3279,1,0,3,1,4,1,12,1,3,841,503,36,0,0,210,0,0,538000,2010-01-06,2003-01-01,2003-01-01
0.0,7252,5,5,0.0,173,858,858,0,0,858,1,0,1,0,2,1,5,0,2,576,120,0,0,0,0,0,0,134900,2009-01-04,1982-01-01,1982-01-01
67.0,8877,4,5,0.0,0,836,1220,0,0,1220,0,0,1,0,2,1,6,0,2,396,0,0,0,0,0,0,0,102000,2006-01-04,1951-01-05,1951-01-05
94.0,7819,6,5,0.0,480,1029,1117,0,0,1117,1,0,1,0,3,1,6,1,2,672,144,0,0,0,0,0,0,107000,2010-01-03,1976-01-06,1976-01-06
70.0,10150,5,5,1.0,456,912,912,0,0,912,0,0,1,0,2,1,5,0,1,275,0,0,0,0,0,0,0,114500,2007-01-07,1958-01-01,1958-01-01
110.0,14226,8,5,375.0,1935,1935,1973,0,0,1973,0,0,2,0,3,1,9,1,3,895,315,45,0,0,0,0,0,395000,2007-01-07,2006-01-09,2006-01-09
32.0,4500,6,5,320.0,338,1204,1204,0,0,1204,1,0,2,0,2,1,5,0,2,412,0,247,0,0,0,0,0,162000,2009-01-06,1998-01-08,1998-01-08
86.0,11210,7,5,240.0,1594,1614,1614,0,0,1614,0,0,2,0,3,1,7,0,3,865,144,59,0,0,0,0,0,221500,2006-01-07,2005-01-07,2006-01-04
100.0,13350,5,5,0.0,102,864,894,0,0,894,1,0,1,0,3,1,5,1,2,440,241,0,0,0,0,0,0,142500,2006-01-06,1974-01-10,1974-01-10
60.0,8400,5,5,320.0,0,0,2020,0,0,2020,0,0,2,0,4,2,10,2,2,630,0,0,0,0,0,0,0,144000,2007-01-10,1977-01-03,1977-01-03
78.0,10530,6,5,90.0,0,975,1004,0,0,1004,1,0,1,0,2,1,4,0,2,504,0,0,0,0,0,0,0,135000,2006-01-05,1977-01-11,1977-01-11
63.0,7875,7,5,38.0,1237,1237,1253,0,0,1253,0,0,2,0,3,1,6,1,2,402,220,21,0,0,0,0,0,176000,2007-01-06,1995-01-09,1996-01-07
65.0,7153,6,5,0.0,374,761,810,793,0,1603,0,0,2,1,3,1,7,0,2,484,0,124,0,0,0,0,0,175900,2006-01-07,1992-01-08,1992-01-08
67.0,16285,7,5,0.0,1413,1413,1430,0,0,1430,0,0,2,0,3,1,6,0,2,605,0,33,0,0,0,0,0,187100,2009-01-06,2001-01-09,2002-01-10
0.0,9101,5,6,104.0,0,1097,1110,0,0,1110,1,0,1,0,1,1,4,1,2,602,303,30,0,0,0,0,0,165500,2009-01-07,1978-01-12,1978-01-12
35.0,6300,6,6,0.0,742,742,742,742,0,1484,0,0,2,0,3,1,9,1,0,0,0,291,134,0,0,0,0,128000,2008-01-06,1914-01-10,2001-01-12
0.0,9790,6,5,0.0,491,1372,1342,0,0,1342,0,0,2,0,3,1,7,1,2,457,0,0,0,0,197,0,0,161500,2009-01-09,1967-01-11,1967-01-11
60.0,10800,5,6,0.0,0,686,966,686,0,1652,1,0,2,0,4,1,7,0,1,416,0,0,196,0,0,0,1200,139000,2010-01-06,1915-01-02,1950-01-10
76.0,10142,7,5,0.0,300,956,956,1128,0,2084,1,0,2,1,4,1,8,0,2,618,0,45,0,0,0,0,0,233000,2010-01-01,2004-01-09,2004-01-09
50.0,6000,4,7,0.0,901,901,901,0,0,901,0,0,1,0,2,1,4,0,1,281,0,0,0,0,0,0,0,107900,2008-01-08,1954-01-09,2000-01-02
43.0,3182,7,5,11.0,1129,1145,1145,0,0,1145,0,0,2,0,2,1,5,1,2,397,100,16,0,0,0,0,0,160200,2009-01-09,2005-01-08,2006-01-04
0.0,11333,6,5,0.0,490,1029,1062,0,0,1062,1,0,1,0,3,1,5,2,2,539,120,0,0,0,0,0,0,146800,2007-01-05,1976-01-05,1976-01-05
92.0,9920,7,5,0.0,255,1117,1127,886,0,2013,1,0,2,1,3,1,8,1,2,455,180,130,0,0,0,0,0,269790,2007-01-06,1996-01-01,1997-01-10
0.0,10832,7,5,0.0,712,712,1086,809,0,1895,0,0,2,1,3,1,7,1,2,409,143,46,0,0,0,0,500,194500,2008-01-10,1994-01-04,1996-01-12
70.0,8400,6,6,130.0,650,650,888,676,0,1564,0,0,2,1,3,1,7,1,2,476,0,50,0,0,204,0,0,171000,2010-01-04,1980-01-02,1981-01-03
71.0,8197,6,5,148.0,660,660,1285,0,0,1285,0,0,1,1,3,1,7,1,2,528,138,0,0,0,0,0,0,143500,2007-01-04,1977-01-10,1977-01-10
57.0,7677,5,5,0.0,203,773,773,0,0,773,0,0,1,0,2,1,4,0,1,240,0,0,0,0,0,0,0,110000,2008-01-04,1953-01-06,1953-01-06
104.0,13518,9,5,860.0,1926,1926,1966,1174,0,3140,0,0,3,1,4,1,11,2,3,820,144,78,0,0,0,0,0,485000,2009-01-07,2008-01-06,2009-01-02
60.0,7200,5,7,252.0,162,731,981,787,0,1768,1,0,1,1,3,1,7,2,1,240,0,0,264,0,0,0,0,175000,2007-01-06,1937-01-05,1950-01-08
79.0,12798,6,5,0.0,154,616,616,1072,0,1688,1,0,2,1,4,1,8,0,2,603,403,114,185,0,0,0,400,200000,2008-01-05,1997-01-11,1997-01-11
40.0,4800,4,7,0.0,999,1196,1196,0,0,1196,1,0,1,0,2,1,5,0,2,440,0,0,0,0,0,0,0,109900,2007-01-07,1916-01-02,1990-01-06
63.0,8199,7,5,0.0,80,728,728,728,0,1456,1,0,2,1,3,1,7,1,2,410,36,18,0,0,0,0,0,189000,2008-01-10,2005-01-04,2005-01-04
75.0,9000,5,5,0.0,124,936,1128,0,0,1128,0,0,1,0,2,1,5,0,1,286,0,0,0,0,0,0,0,118000,2006-01-06,1954-01-04,1954-01-04
91.0,12274,7,5,256.0,1417,1417,1428,0,0,1428,0,0,2,0,3,1,6,0,2,554,0,60,0,0,0,0,0,227680,2008-01-07,2008-01-06,2008-01-06
75.0,9750,5,5,0.0,100,980,980,0,0,980,0,0,2,0,3,1,6,0,1,384,68,0,0,0,0,0,0,135500,2006-01-10,1967-01-09,1967-01-09
144.0,21384,5,6,0.0,15,1324,1072,504,0,1576,2,0,1,1,3,1,6,1,2,528,0,312,0,0,0,0,0,223500,2009-01-05,1923-01-05,2004-01-03
85.0,13400,5,5,1047.0,380,1024,1086,0,0,1086,1,0,1,0,3,1,6,1,2,484,0,0,0,0,0,0,0,159950,2006-01-06,1966-01-09,1966-01-09
90.0,8100,5,5,0.0,849,849,1075,1063,0,2138,0,0,2,0,2,3,11,0,2,360,40,156,0,0,0,0,0,106000,2009-01-11,1898-03-01,1965-01-01
78.0,10140,6,6,99.0,0,1040,1309,0,0,1309,1,0,1,1,3,1,5,1,2,484,265,0,0,0,0,648,0,181000,2006-01-01,1974-01-04,1999-01-01
