observation_id,Type,Date,Part of a policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,station,Search Outcome
1950d2a3-f962-4bca-8026-ef1753241aa6,Person search,2019-03-23T20:45:00+00:00,False,51.508956,-0.018931,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
c51997d3-292a-4d8d-acd6-5f89c3a59032,Person search,2019-06-20T18:55:00+00:00,False,51.539586,0.060371,Male,10-17,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
aaff420f-37ff-4e67-97f7-834a96cba401,Person and Vehicle search,2019-03-08T18:01:00+00:00,False,51.587513,0.5191060000000001,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,essex,False
745891f6-9df6-4a63-a6de-4b1c388174e5,Person search,2019-08-07T17:15:00+00:00,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Articles for use in criminal damage,A no further action disposal,,,lancashire,False
2b064b2d-5152-4999-9c3e-ac288a89875d,Person search,2018-11-13T14:36:29+00:00,,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,city-of-london,False
bc6cc9d0-c144-443b-b9f1-261292b3012a,Person and Vehicle search,2017-12-15T02:52:00+00:00,False,51.366795,0.0955039999999999,Male,18-24,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,,metropolitan,False
1f6e8404-84dd-4205-92aa-b241d1d08435,Person search,2019-07-22T12:10:00+00:00,False,51.528324,-0.026294,Male,over 34,Black/African/Caribbean/Black British - African,Black,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,,metropolitan,False
c3131c73-8c09-4306-ab6a-d290c777f980,Person search,2019-04-23T00:35:00+00:00,False,51.31421,0.025102,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
1f42bbdb-a6d2-4cbc-b80f-ab8764ba4dc6,Person search,2018-09-10T14:45:00+00:00,False,51.544289,-0.480721,Male,over 34,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,,,metropolitan,False
ea220b45-5d24-4cbe-a3ec-cab98f0e214c,Person search,2019-06-07T16:03:00+00:00,False,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,,south-yorkshire,False
bbef3082-249e-4673-b5e2-13312f672a59,Person and Vehicle search,2018-11-02T13:25:00+00:00,False,51.483639,-0.087002,Male,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
408db82d-c12f-4a69-aef6-032b80710154,Person search,2018-12-18T20:05:00+00:00,False,51.589944,-0.018961,Male,10-17,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
b45dc192-f042-4c30-9b67-837a6f0a11a6,Person search,2019-09-18T16:40:00+00:00,False,,,Female,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,,south-yorkshire,False
63776475-ba19-4093-8384-3411bd2e72a2,Person search,2019-09-07T11:50:00+00:00,False,51.476974,-0.066659,Male,18-24,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
32bfb182-0f6e-4c74-a0e2-2792c9482cce,Person search,2019-08-12T13:00:00+00:00,False,51.530172,0.037642,Male,over 34,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
8998408c-b926-4db5-a596-5c9d4e09cb72,Person search,2019-05-16T21:00:51+00:00,False,52.0543,1.212905,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False,suffolk,True
864a9d4f-a2f6-4095-a64a-5dc8b3546f71,Person and Vehicle search,2018-09-28T13:15:00+00:00,False,51.570575,-0.005228,Male,25-34,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
d6583edf-945f-46dd-87dd-cff7116a20b8,Person search,2019-02-08T00:35:00+00:00,False,51.499335,-0.150041,Male,25-34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
b2cb6acf-942e-47e9-a44f-6a2c2c99e94d,Person search,2018-10-19T22:05:00+00:00,False,51.461885,-0.1378079999999999,Male,over 34,Black/African/Caribbean/Black British - Caribbean,Black,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
7b96a0cd-c43f-4f58-9fe0-a8101ed430c8,Person and Vehicle search,2019-08-06T22:45:00+00:00,False,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,,,thames-valley,False
946f62da-5409-475b-a969-e6f4cc1979f7,Person search,2018-11-02T21:05:00+00:00,False,51.484282,-0.106707,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
8b163af5-4f59-4479-a150-f68ed4a28f7a,Person search,2018-04-15T00:16:00+00:00,False,51.618987,-0.058101,Male,25-34,Other ethnic group - Any other ethnic group,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,,,metropolitan,False
0d1e8e26-8acb-44f4-a77e-cb1b72b52bc5,Person search,2019-11-11T10:59:00+00:00,True,,,Male,25-34,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,nottinghamshire,False
027ee0e4-2b5a-4ea5-a6ff-def20248c11f,Person search,2019-12-16T11:11:00+00:00,,52.4898,-1.91371,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,btp,False
03e48b5d-da28-4b17-9e09-22a2e8cbcfb7,Person search,2018-05-23T15:40:00+00:00,False,51.572994,-0.095591,Male,10-17,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
efb1c4f3-d678-4925-8e7c-dc31e72ff24e,Person search,2019-10-20T14:15:00+00:00,False,51.533557,-0.087,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
e1a43174-3616-440f-a5c6-c587f98392cc,Person search,2019-12-14T22:10:00+00:00,False,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,devon-and-cornwall,False
ff126fd1-d5eb-4f93-873d-b1e6901b5020,Person and Vehicle search,2019-04-19T16:52:00+00:00,False,51.517189,-0.013904,Male,25-34,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
f7ab2faa-b2fd-4049-a226-8c3a0e0338d9,Person search,2018-10-18T18:35:00+00:00,,52.010111,0.4955779999999999,Male,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,bedfordshire,False
13dea521-1eb0-414a-b267-81351b56a0ee,Person search,2018-01-20T20:35:00+00:00,False,51.446635,-0.004533,Male,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
e052a651-0d6c-4616-97b2-cf7dd007795c,Person search,2019-09-30T13:35:00+00:00,False,51.549644,0.005078,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
93b604dd-ce64-4c55-9c27-93d6a8847ac1,Person search,2018-08-17T23:56:00+00:00,,53.23071899999999,-0.5365880000000001,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,lincolnshire,False
f79b6d05-1527-43af-852f-95443846b960,Person search,2019-12-26T16:38:00+00:00,,51.541264,-0.003338,Male,10-17,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,btp,False
e2ef7be1-2320-4080-b724-0c293ad5b1a0,Person and Vehicle search,2017-12-06T11:20:00+00:00,False,51.391956,-0.253267,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,,metropolitan,False
bfe36105-9356-47e0-bd4d-add7bd16d3f4,Person search,2018-04-15T18:00:00+00:00,False,51.562873,0.211723,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
d1958886-8173-4ca4-99d6-6cceac51ae4c,Person search,2019-01-20T16:06:26+00:00,,53.405771,-2.981888,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,merseyside,True
51801cdb-51ab-4e89-be79-1289035d0759,Person search,2019-12-07T01:30:00+00:00,False,51.513158,-0.129722,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
1b9f3c33-2e83-4013-a3d3-d79da3b21125,Person search,2018-03-18T10:51:18+00:00,,50.941547,-2.637201,Male,25-34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False,avon-and-somerset,False
b67b6995-7c5e-4713-ad91-1ac75ad6681c,Person and Vehicle search,2019-11-25T14:37:00+00:00,False,51.545458,0.026282,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
34cb391b-8d41-46e9-8666-8a414c73ae16,Person and Vehicle search,2018-08-02T10:29:00+00:00,False,51.62752,-0.749093,Male,25-34,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,thames-valley,False
eea526e9-de61-48a5-8d4a-342cf7360438,Person and Vehicle search,2018-11-09T16:44:20+00:00,False,52.720632,-2.43909,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,,west-mercia,False
dbe23a0e-39bc-425b-894d-f729ef51dad5,Person search,2019-05-30T10:38:00+00:00,False,51.399954,0.016969,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
12280517-0baa-4e6f-a4ea-749b0c617145,Person search,2019-10-31T19:30:00+00:00,False,51.489589,-0.170213,Male,10-17,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Black,Police and Criminal Evidence Act 1984 (section 1),Fireworks,A no further action disposal,,,metropolitan,False
fccf4a9e-8440-4d36-bc0a-1523b7eab462,Person search,2018-12-24T02:42:00+00:00,False,51.385275,-0.121331,Male,10-17,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
399c9951-90c3-453a-a4ea-5af852ff0046,Person search,2019-10-04T23:00:00+00:00,False,50.825623,-0.145873,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,sussex,False
ff5bbfb0-3193-48ea-886e-742cd6484402,Person search,2019-06-05T02:15:00+00:00,False,51.518047,0.009109,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
303f1784-3dc2-4d24-b7d8-f8f75a0b3d6c,Person search,2019-12-23T14:35:00+00:00,,52.76142,-1.929983,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False,staffordshire,False
c4d10d3e-e19b-4f89-9655-cc6cbba980d7,Person and Vehicle search,2018-05-09T22:00:00+00:00,False,51.52844,-0.064566,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
1cce597d-7540-4bba-bd8b-b4e39bc84e95,Person search,2019-02-17T16:54:00+00:00,,53.229435,-0.542535,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,lincolnshire,False
9321977b-c803-497c-b0d4-0885b055d9e3,Person search,2019-04-27T11:01:00+00:00,False,51.645045,0.617224,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,essex,False
087d9692-1c14-4799-8677-9843eaab7afc,Person search,2019-10-10T23:00:00+00:00,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,hampshire,False
71825747-5148-4639-9b74-c59e8fbbd99c,Person search,2019-10-29T17:00:00+00:00,False,51.54656,-0.104209,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
b89000ec-0184-41cf-8c99-04e2e0f4a90e,Person search,2019-07-21T23:00:00+00:00,,52.901271,-0.652381,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,lincolnshire,False
c07dde2e-81a0-4a33-aab0-0268fda80078,Person search,2019-04-08T15:05:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,Black,Firearms Act 1968 (section 47),Firearms,Community resolution,True,,south-yorkshire,True
3a94e90c-d358-40cf-ad44-560e3d262c98,Person search,2019-02-05T12:00:00+00:00,False,51.416086,-0.305543,Male,10-17,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
c06a688d-bfe5-4927-8507-47eefb5c610c,Person and Vehicle search,2018-05-07T16:22:00+00:00,,51.451037,-2.520595,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,avon-and-somerset,False
8e5e0c47-76f8-4cc1-8476-af436b59315d,Person search,2017-12-28T19:20:00+00:00,False,51.537465000000005,-0.184689,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,,metropolitan,False
991bedea-0d84-4e7a-b26d-3f4cb9ea0baf,Person search,2019-06-07T21:20:00+00:00,False,51.516726,-0.137503,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
18662c97-78f7-42c4-8acf-61f778dc144a,Person search,2019-01-27T02:20:00+00:00,False,51.540169,-0.145977,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
d9b6065b-9249-4bba-9bf4-8f78a3b9558e,Person search,2019-05-31T21:35:00+00:00,False,51.529662,-0.393281,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,,,metropolitan,False
13b944db-92bf-4fa3-bec7-93227c580153,Person search,2018-08-12T23:00:00+00:00,False,51.117368,-0.181084,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,False,False,sussex,False
